nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
Francis et ses peintres,1194,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/0d09629614f1d57a93e2b8e2ca057cb7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5312721,0
Francis Bebey,4506,69,69,Autre,https://cdn-images.dzcdn.net/images/artist/0280385853121ca353fb4e5ddd91f1fc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/376157,1
François Lazarevitch,1401,23,23,Autre,https://cdn-images.dzcdn.net/images/artist/957110aa4e7d44c5dd5ec0e08e45b6f5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/153762,2
Francis Rossi,937,14,14,Autre,https://cdn-images.dzcdn.net/images/artist/d082dadaebb63497402402f0a82e5db3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/291794,6
François X,2598,24,24,Autre,https://cdn-images.dzcdn.net/images/artist/6b9f8d8b96df55695717530b2399805d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/311462,7
François Salque,1359,21,21,Autre,https://cdn-images.dzcdn.net/images/artist/3e8516e7d7c345895a985163b24488b0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4658551,3
François-Frédéric Guy,1900,27,27,Autre,https://cdn-images.dzcdn.net/images/artist/5860dfe5a30ad86993ddfec3c76c0568/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/162228,0
François Ville,1570,56,56,Autre,https://cdn-images.dzcdn.net/images/artist/f42d098498b3eb34940d2055d774001f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/550905,16
Francistyle,1073,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/7e26d154e97d9c5778bd4fe9255e2d76/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13087721,2
François Pierron,237,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/dc3ff4aa9181fabb7493a161cffc4aaf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6106568,0
Francisco Céspedes,17868,24,24,Autre,https://cdn-images.dzcdn.net/images/artist/357f17fe40e22e896be534e91f5e9221/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65175,1
François Chaplin,2725,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/f3cb1653cf7a3d4f96e211c538c0acf6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/152827,0
François-René Duchâble,844,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/8c0ce5f9ef2570fbc15c5ae9bb1c7f26/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/64157,5
Francis,503,6,6,Autre,https://cdn-images.dzcdn.net/images/artist/f5baea9386e4a1ae4c32d2c9d66eac73/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65460112,0
François Ladrezeau,547,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/4fb08d96ac191560aa70318428424f25/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/355269,0
Francis Greg,486,45,45,Autre,https://cdn-images.dzcdn.net/images/artist/57efe0a1643afe4b150d05d549787b0e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/131505342,12
François Klark,839,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/e069c6e523a4d729c8b3ad4156ee0d18/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6797593,1
François-Adrien Boïeldieu,349,2,2,Autre,https://cdn-images.dzcdn.net/images/artist/efe13222a41df4bb3f44a6a035938ac4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4610701,0
Francisco Tarrega,6966,31,31,Autre,https://cdn-images.dzcdn.net/images/artist/c3c7349b9eff2de3966d49311b7c43b3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/205652,15
François Joubert-Caillet,319,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/07846148d4a0fcf5d79579cafcbcc5af/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5114082,1
François Dumont,262,28,28,Autre,https://cdn-images.dzcdn.net/images/artist/367f090ae7f8c582b5288fcc8ea717f4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1644674,5
François Périer,846,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/7184255b212a1c4856d64ac288f10387/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/110785,0
Francis Blanche,474,47,47,Autre,https://cdn-images.dzcdn.net/images/artist/6e6ee2fd9660fd8c94327156b57ed837/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/84490,0
Francis Karel,1656,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/3d208f344947ed9d80f43b1d3e93ef26/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7310628,1
Francisco Araiza,768,39,39,Autre,https://cdn-images.dzcdn.net/images/artist/c736881eefe0ec07d41cf90aba9e462f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/149693,0
Francois-Joel Thiollier,550,30,30,Autre,https://cdn-images.dzcdn.net/images/artist/6ff99731d5e364719d4103b0d5737576/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/292724,4
Francisca La Braza,2748,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/bfdfe0404a673dcd6194ce5956fd4b34/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55107742,0
François Rabbath,299,3,3,Autre,https://cdn-images.dzcdn.net/images/artist/c5dd834837a72ae2242367ff89b01220/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/263697,1
François-Henri Houbart,432,25,25,Autre,https://cdn-images.dzcdn.net/images/artist/767fd62725d47df29cfb70127c63e2f3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1009070,0
Francois Couturier,743,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/e4afd5093eb28dcd82e869889c2b1612/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/149252,1
Francis Degrandpré,448,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/11c1a9aab8d7d6f00e7dfa0214088958/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/109196072,3
François d'Arjac,278,37,37,Autre,https://cdn-images.dzcdn.net/images/artist/f0d26dc6422ddf3ab6943edd3b72a6ba/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/180213567,11
Francis Lung,765,14,14,Autre,https://cdn-images.dzcdn.net/images/artist/11f43c34f479b36d8e111772446814cb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8863924,0
Francois,421,112,112,Autre,https://cdn-images.dzcdn.net/images/artist/5dabc53125f4db1a88f1b32927b101d7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/82083,13
Francisco Alves,2383,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/421dc47585d36e7401b04b345207537e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/81747,4
Francis Wells,183,17,17,Autre,https://cdn-images.dzcdn.net/images/artist/8102798cf627b6a8a15d507222dc80fb/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/63795692,3
Francis Durbridge,373,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/7e2997614a61c7ffec0330854cb0e099/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5424244,0
Francisco,4924,28,28,Autre,https://cdn-images.dzcdn.net/images/artist/b604628399b827ec619fa8ca69ab2caf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/134779,5
Damaris,1470,95,95,Autre,https://cdn-images.dzcdn.net/images/artist/d93853891241edcea32f9f4fcd8fe474/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/514408,5
The Rapparees,617,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/4f5c30576d77f8146d3731fe2d896f43/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7572586,0
Los Papis RA7,2416,118,118,Autre,https://cdn-images.dzcdn.net/images/artist/aa0301df96f1b0705f74ff7090d7c6e6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4352161,12
Fallon,2526,21,21,Autre,https://cdn-images.dzcdn.net/images/artist/bda61f52c6adeff6e7f1b6db2fff8d18/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/356321592,13
dalynn,997,27,27,Autre,https://cdn-images.dzcdn.net/images/artist/100942fb96c6368ec9cd65cf97dd5ce9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/54031982,15
RaeLynn,8265,52,52,Autre,https://cdn-images.dzcdn.net/images/artist/43d7f859b9c4bef548a1cc4196e0dfc3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1960571,12
Dalton,3688,81,81,Autre,https://cdn-images.dzcdn.net/images/artist/e82a270ad7df4909341f512caabede6f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/383067,13
Dan Lyons,215,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/12e09dd66e0842ac98a154fb9160da35/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3122211,1
Rapoon,656,27,27,Autre,https://cdn-images.dzcdn.net/images/artist/5464c084e0de2c7b0b314d2f3dbe8a1a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/60613,2
Ray Lynch,996,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/d87b36fe05b4662dbaec4ef873e647ef/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/448822,0
Alhaz,1250,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/ba28c474792de038c0f21966e9b8068f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/52084132,8
Da'ville,2163,47,47,Autre,https://cdn-images.dzcdn.net/images/artist/03335b63ac3ce7114f87d5d799d17762/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/253199,6
Raptile,995,44,44,Autre,https://cdn-images.dzcdn.net/images/artist/db88ea589c9054b42e3449930e08d70b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10921,8
Rapkilla,181,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/f29ced541c87e5c26f685d7a953daf37/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4081720,0
Radu Ille,5689,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/11239ea5ca8d08a1bbf0213a381dfbe5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8654616,0
Rap All Star,324,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/b46dc49030881743966a69379a57a393/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7720326,0
Rap Attack,26917,3,3,Autre,https://cdn-images.dzcdn.net/images/artist/c3bf250d8805583f21e6be78b0c22e54/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55577092,1
FFB,530,2,2,Autre,https://cdn-images.dzcdn.net/images/artist/c12ee23919c4c5affafc48a1cc342acd/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14305049,0
Livres audio en français,3895,98,98,Autre,https://cdn-images.dzcdn.net/images/artist/525691e9315e8dab919bbd69dd60d915/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/285276061,25
Polaris,6945,62,62,Autre,https://cdn-images.dzcdn.net/images/artist/d41d8cd98f00b204e9800998ecf8427e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13643833,22
Polygon,1123,59,59,Autre,https://cdn-images.dzcdn.net/images/artist/a956453f3ff11d6f49f79789a3895a1a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1379227,14
Pop Money,167,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/9de928f8af5305fff1d636c2d70e1793/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/154781661,3
Pollyn,353,17,17,Autre,https://cdn-images.dzcdn.net/images/artist/66d8fe223c96fe743137f571faad580f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/408216,1
Pol_On,236,10,10,Autre,https://cdn-images.dzcdn.net/images/artist/17ce1c126f3b21fa9abffe04060cf9e5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/363364,0
Papyon,288,3,3,Autre,https://cdn-images.dzcdn.net/images/artist/5795f8eb2fa5853c607a38c4a1aa59be/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2669231,0
Pip Millett,9951,31,31,Autre,https://cdn-images.dzcdn.net/images/artist/5f86327ad74c910bea22553d9ae1e6b5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13117063,1
Lophiile,836,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/90fb123ef85cc4bf02bb1b8d5a27f6c5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10951742,1
Popsicle,174,18,18,Autre,https://cdn-images.dzcdn.net/images/artist/394293ac04b12322099861ce323e6a96/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/66541,0
Neal Francis,1368,14,14,Autre,https://cdn-images.dzcdn.net/images/artist/8bdd80c2d37f84c8a6a2acd74cb3c258/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55830502,3
François Joseph Gossec,158,2,2,Autre,https://cdn-images.dzcdn.net/images/artist/6ed7bb22b146af2dc862a4e7fa6ae004/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1637480,0
Solaris,9833,158,158,Autre,https://cdn-images.dzcdn.net/images/artist/f9eba89856fee9473d0189deffe4def7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13261,6
Riot,4391,28,28,Autre,https://cdn-images.dzcdn.net/images/artist/33c3bceb3067fade0a2435e6a2a2dd70/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/54044302,0
Soul Control,667,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/cb57dabee04f5f0379676bdfb9deab0c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/404641,1
Soul Syndicate,504,12,12,Autre,https://cdn-images.dzcdn.net/images/artist/8289a27ca9310d333bf231893e4fcb4a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/335071,4
Soul Kontakt,212,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/8377729114faa1d57f390298e93c5a33/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3592941,0
Saúl Lallemand,43698,25,25,Autre,https://cdn-images.dzcdn.net/images/artist/ac99e0a5e80da443fa7e8114fb2b6cfd/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5316557,7
Soulline,170,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/711d55c056487dee39ae532261ae05bf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/894064,2
Saúl Lallermand,548,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/a05f7e41385fc80aa7ef496ea2706a7f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6047134,0
Soul Ballet,570,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/7b7828244b190b6337e320fb57b291a7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10595,0
Soul Seller,273,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/2a03ec30b9a0579a87e9d1ea5506c2f7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1656010,6
Gospel Praise Family,1611,6,6,Autre,https://cdn-images.dzcdn.net/images/artist/f91adaccfcf503bc565ca89dd6ca29fa/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/88679,1
Pagode Restaura,21795,30,30,Autre,https://cdn-images.dzcdn.net/images/artist/67b6426778f8fee3e75d2cae44f3a068/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/206803037,15
Kreyol Gospel Parts,994,5,5,Autre,https://cdn-images.dzcdn.net/images/artist/af298e466e515b98adb052da5e87a1ba/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7637196,0
FRENCH TOUCH,315,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/640870d06f667c940324b6e305441e63/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/555982,6
The French Touch NZ,373,6,6,Autre,https://cdn-images.dzcdn.net/images/artist/b8ce755e369ab37a393bcb2af4426a1d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/62227802,0
Liouba,2156,20,20,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5ebbe074e4659c8c50c8a6edcb1d7a3e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/61571122,9
Bakari,3944,33,33,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4c58530e6ad5fd0e8c5e79eefd06493e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5682644,6
Sokra,11658,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/18d3e4ee14b654ada954ef65006e60dc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10061154,14
Wit.,18097,28,28,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/14a432f8a51cb5daea27268f8dcd0305/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/500574,9
Youri,14579,42,42,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/9c4f6cbfdb094d1060457d19114c84c5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13516733,8
Gros Mo,13567,35,35,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/88d6ab92acfee4157fde55dc3042df03/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5246295,7
Jäde,7173,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/99d04a1f0024af705250162588da1829/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/78534732,6
Zinée,8624,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/a12cafce4442748b8952a191278130da/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/84898762,8
morphée.,11739,11,11,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/6b0172a2110bf93e2a7068d48042bee5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14475059,5
Manns,18191,12,12,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/5cc42d1dc56a92e9ee41445d1fae9da9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6233782,0
Omar Belmir,17317,22,22,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/67f4f78230ff09f14f2b5bf4e1818aab/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/12526126,5
Hind Ziadi,13003,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ceec744d6b4d7d8481d5e14b5f2f9c2f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10860702,3
Demon One,13541,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/89759a8433f7c5715c32d542e6f8eec9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/91244,5
Ajar,15354,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/19db865c71284ea75c89caadb61b5ebc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3601941,5
poissonchat,14611,18,18,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/791b099d698fed7b5990353dc85dfcfc/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/189211037,10
Koffi Lossa,15526,24,24,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/a2417c2bf018e48284cef5ff1998ada8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/106306012,3
Nehuda,11107,16,16,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d2407e9ade6bf64e6b74dc59cd103444/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10182750,1
Savage Toddy,16991,27,27,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/289a8f9581b72a834a131b1d6d6fa737/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/85211872,13
Johnny Jane,12267,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/87b3bea18408529950bc9eea097f733a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/78200722,1
Le Règlement,16447,26,26,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/e77fc0bc84e571c1f9faeac9097d6bb3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14699063,0
Iron Sy,9773,14,14,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/1fd03128e1127e85fee61606e7f94af2/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/16735,1
Babx,12673,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/25a4d0975d9ba2ce40e7c30e7f91da33/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65821,5
Leys,14236,26,26,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/d3283e11209371bbd37e3ebf2128d9be/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/59160772,12
Karmen,12317,21,21,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/885ae80bc3808cb3960ef88b4f2f1634/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/323625,15
BRAV,13694,25,25,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/ee0c2b7271f6aae571852c559970b36f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1000791,5
Juste Shani,14510,19,19,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/0839222c4bc544445cf8c5b70f42d070/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55643122,8
ALA.NI,10232,17,17,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/f7ef78b30d0e853b200095508a2dba74/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7471084,5
La Chica,11731,24,24,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/3695649d6c5d82c6273f7674c67cecfd/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4895746,5
SahBabii,16269,39,39,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/c2bf71111a217b7baa61f12c97ac9fb8/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8608904,3
Matieu White,15404,37,37,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4d3eb48543d20d2ab52bde4ec6cebe3f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13796715,12
Mini RTTCLAN,13127,34,34,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/515f2a056f0605e8fd83f022cd1c9ff4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/15122023,6
Dertay,9518,24,24,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/37db114eacca7fcb3811a2786aef95c9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/125769142,13
Thomas De Pourquery,6523,10,10,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/4648ebe0f8dca78ce10a010ccf52638e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5282146,0
Oussama,11514,30,30,Rap-HipHop-RnB,https://cdn-images.dzcdn.net/images/artist/942188dfe7fded2072cbe6cc1b327113/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/193495627,19
