nom,fans,nb_albums,nb_titres,categorie,image_url,url_deezer,nb_releases_recentes
François Pierron,231,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/dc3ff4aa9181fabb7493a161cffc4aaf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6106568,0
François Chaplin,2718,17,17,Autre,https://cdn-images.dzcdn.net/images/artist/f3cb1653cf7a3d4f96e211c538c0acf6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/152827,0
Francis Rossi,900,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/d082dadaebb63497402402f0a82e5db3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/291794,6
Francisco Céspedes,17768,25,25,Autre,https://cdn-images.dzcdn.net/images/artist/357f17fe40e22e896be534e91f5e9221/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/65175,1
François & The New Frenchies,323,11,11,Autre,https://cdn-images.dzcdn.net/images/artist/48e343593f55c3b210ce0930bba7ed73/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5436028,8
François Périer,836,27,26,Autre,https://cdn-images.dzcdn.net/images/artist/7184255b212a1c4856d64ac288f10387/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/110785,0
Francisco Canaro,4556,313,313,Autre,https://cdn-images.dzcdn.net/images/artist/36175e90d4bdc7c369851869b6f161a6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/88339,11
François Salque,1339,21,21,Autre,https://cdn-images.dzcdn.net/images/artist/3e8516e7d7c345895a985163b24488b0/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4658551,3
François-Adrien Boïeldieu,332,2,2,Autre,https://cdn-images.dzcdn.net/images/artist/efe13222a41df4bb3f44a6a035938ac4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4610701,1
Francistyle,1070,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/7e26d154e97d9c5778bd4fe9255e2d76/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13087721,3
Francisco Tarrega,6784,32,32,Autre,https://cdn-images.dzcdn.net/images/artist/c3c7349b9eff2de3966d49311b7c43b3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/205652,14
François-René Duchâble,826,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/8c0ce5f9ef2570fbc15c5ae9bb1c7f26/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/64157,5
Francis,2262,59,59,Autre,https://cdn-images.dzcdn.net/images/artist/ef6d9717fc7a1f0526d6e0aaec70f2ff/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/177749,24
Francis Greg,464,44,44,Autre,https://cdn-images.dzcdn.net/images/artist/57efe0a1643afe4b150d05d549787b0e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/131505342,13
François Klark,816,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/e069c6e523a4d729c8b3ad4156ee0d18/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6797593,1
François Joubert-Caillet,311,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/07846148d4a0fcf5d79579cafcbcc5af/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5114082,1
Francis Blanche,463,50,50,Autre,https://cdn-images.dzcdn.net/images/artist/6e6ee2fd9660fd8c94327156b57ed837/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/84490,0
François Ladrezeau,526,2,2,Autre,https://cdn-images.dzcdn.net/images/artist/4fb08d96ac191560aa70318428424f25/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/355269,0
François-Frédéric Guy,1888,27,27,Autre,https://cdn-images.dzcdn.net/images/artist/5860dfe5a30ad86993ddfec3c76c0568/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/162228,0
François Leleux,1632,25,25,Autre,https://cdn-images.dzcdn.net/images/artist/ec2781e58804d9ba961787231fc11b1c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/76432,1
Francisco Araiza,765,37,37,Autre,https://cdn-images.dzcdn.net/images/artist/c736881eefe0ec07d41cf90aba9e462f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/149693,0
Francois Couturier,724,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/e4afd5093eb28dcd82e869889c2b1612/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/149252,1
Francois-Joel Thiollier,498,32,32,Autre,https://cdn-images.dzcdn.net/images/artist/508a31dca37be3eb6cba746cab554fd9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/292724,5
Francis Karel,1640,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/3d208f344947ed9d80f43b1d3e93ef26/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7310628,1
François d'Arjac,248,37,37,Autre,https://cdn-images.dzcdn.net/images/artist/f0d26dc6422ddf3ab6943edd3b72a6ba/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/180213567,12
François Dumont,255,27,27,Autre,https://cdn-images.dzcdn.net/images/artist/367f090ae7f8c582b5288fcc8ea717f4/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1644674,5
Francis Degrandpré,419,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/5ae58d3d8445ea6b47103c5ab571be9a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/109196072,3
François Ville,1563,53,53,Autre,https://cdn-images.dzcdn.net/images/artist/f42d098498b3eb34940d2055d774001f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/550905,16
Francis Durbridge,356,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/81fa77acc19b6e136673a49abce8f0e9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5424244,0
Francisco Alves,2361,50,50,Autre,https://cdn-images.dzcdn.net/images/artist/421dc47585d36e7401b04b345207537e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/81747,4
Francis Lopes,3354,45,45,Autre,https://cdn-images.dzcdn.net/images/artist/89d350289de4d407fb657fe4d498cf8c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4627428,3
Francisco Orantes,17810,68,68,Autre,https://cdn-images.dzcdn.net/images/artist/dc9fb6109eef202de14a2086f78fa162/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5160021,8
"Francisco ""Charro"" Avitia",989,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/bf9ae7308574d747f4979a36c352b842/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/526178,0
Francis Tra$h,246,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/2f6d0478404fa6dac2475d3e949bceea/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/14344715,0
Damaris,1452,97,97,Autre,https://cdn-images.dzcdn.net/images/artist/d93853891241edcea32f9f4fcd8fe474/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/514408,4
The Rapparees,612,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/4f5c30576d77f8146d3731fe2d896f43/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7572586,0
Los Papis RA7,2374,116,116,Autre,https://cdn-images.dzcdn.net/images/artist/aa0301df96f1b0705f74ff7090d7c6e6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4352161,12
Nouvelle Ecole,32733,19,19,Autre,https://cdn-images.dzcdn.net/images/artist/7385c938bdbbc81c38a603fe7ec9180e/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6890425,11
Fallon,905,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/bda61f52c6adeff6e7f1b6db2fff8d18/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/356321592,9
dalynn,693,25,25,Autre,https://cdn-images.dzcdn.net/images/artist/100942fb96c6368ec9cd65cf97dd5ce9/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/54031982,15
Dalton,3636,85,85,Autre,https://cdn-images.dzcdn.net/images/artist/e82a270ad7df4909341f512caabede6f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/383067,14
RaeLynn,8135,43,43,Autre,https://cdn-images.dzcdn.net/images/artist/43d7f859b9c4bef548a1cc4196e0dfc3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1960571,8
Dan Lyons,207,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/12e09dd66e0842ac98a154fb9160da35/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3122211,1
Rapoon,648,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/5464c084e0de2c7b0b314d2f3dbe8a1a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/60613,1
Ray Lynch,968,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/d87b36fe05b4662dbaec4ef873e647ef/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/448822,0
Ray Lynam,1785,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/ac359200a1c7acf3106b6ca727745d7c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4126016,0
Da'ville,2125,47,47,Autre,https://cdn-images.dzcdn.net/images/artist/03335b63ac3ce7114f87d5d799d17762/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/253199,7
Raptile,981,40,40,Autre,https://cdn-images.dzcdn.net/images/artist/db88ea589c9054b42e3449930e08d70b/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10921,6
Rapkilla,179,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/f29ced541c87e5c26f685d7a953daf37/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/4081720,0
Radu Ille,5688,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/11239ea5ca8d08a1bbf0213a381dfbe5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/8654616,0
Rap All Star,314,4,4,Autre,https://cdn-images.dzcdn.net/images/artist/b46dc49030881743966a69379a57a393/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7720326,0
François Rabbath,293,5,5,Autre,https://cdn-images.dzcdn.net/images/artist/c5dd834837a72ae2242367ff89b01220/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/263697,1
Livres audio en français,2912,97,97,Autre,https://cdn-images.dzcdn.net/images/artist/e33e35c67184698d099586dfa6ab4940/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/285276061,25
Polaris,6757,60,60,Autre,https://cdn-images.dzcdn.net/images/artist/a9afc68bd5a42c96450b5b5edaa31448/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13643833,21
Polygon,1065,58,58,Autre,https://cdn-images.dzcdn.net/images/artist/a956453f3ff11d6f49f79789a3895a1a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1379227,14
Pollyn,352,14,14,Autre,https://cdn-images.dzcdn.net/images/artist/66d8fe223c96fe743137f571faad580f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/408216,1
Pol_On,234,10,10,Autre,https://cdn-images.dzcdn.net/images/artist/17ce1c126f3b21fa9abffe04060cf9e5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/363364,0
Papyon,288,3,3,Autre,https://cdn-images.dzcdn.net/images/artist/5795f8eb2fa5853c607a38c4a1aa59be/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/2669231,0
Pip Millett,9498,31,31,Autre,https://cdn-images.dzcdn.net/images/artist/8037afb5dad66e325f2a7c149c8f3694/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13117063,5
Lophiile,823,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/90fb123ef85cc4bf02bb1b8d5a27f6c5/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10951742,0
Popsicle,171,20,20,Autre,https://cdn-images.dzcdn.net/images/artist/394293ac04b12322099861ce323e6a96/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/66541,0
Neal Francis,1270,22,22,Autre,https://cdn-images.dzcdn.net/images/artist/8bdd80c2d37f84c8a6a2acd74cb3c258/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/55830502,6
Solaris,9819,158,158,Autre,https://cdn-images.dzcdn.net/images/artist/f9eba89856fee9473d0189deffe4def7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/13261,7
Riot,3997,16,16,Autre,https://cdn-images.dzcdn.net/images/artist/839170ad0ab917adbce0744ddd71cf79/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/54044302,0
Soul Control,660,11,11,Autre,https://cdn-images.dzcdn.net/images/artist/cb57dabee04f5f0379676bdfb9deab0c/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/404641,1
Soul Syndicate,493,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/8289a27ca9310d333bf231893e4fcb4a/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/335071,4
Soul Kontakt,212,8,8,Autre,https://cdn-images.dzcdn.net/images/artist/8377729114faa1d57f390298e93c5a33/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/3592941,0
Lynn Stokes & Sol Surfers,691,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/49df91e6c3287c7f217ddd95ef0ca3b1/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1123349,0
Saúl Lallemand,43592,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/089b501c207e2a4a70706ef5bd0529e6/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/5316557,7
Saúl Lallermand,548,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/a05f7e41385fc80aa7ef496ea2706a7f/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/6047134,0
Soulline,168,7,7,Autre,https://cdn-images.dzcdn.net/images/artist/711d55c056487dee39ae532261ae05bf/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/894064,1
Soul Ballet,566,1,1,Autre,https://cdn-images.dzcdn.net/images/artist/7b7828244b190b6337e320fb57b291a7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/10595,0
Soul Seller,272,9,9,Autre,https://cdn-images.dzcdn.net/images/artist/2a03ec30b9a0579a87e9d1ea5506c2f7/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/1656010,6
Gospel Praise Family,1454,5,5,Autre,https://cdn-images.dzcdn.net/images/artist/f91adaccfcf503bc565ca89dd6ca29fa/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/88679,1
Pagode Restaura,19033,26,26,Autre,https://cdn-images.dzcdn.net/images/artist/6de1df0834eed9429495349e6162d8d3/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/206803037,13
Kreyol Gospel Parts,981,5,5,Autre,https://cdn-images.dzcdn.net/images/artist/af298e466e515b98adb052da5e87a1ba/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7637196,0
The Gospel Youth,1004,14,14,Autre,https://cdn-images.dzcdn.net/images/artist/e5af13a1c3099e5d4b765d671bc70556/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/7162690,2
Ph Electro,6198,20,20,Autre,https://cdn-images.dzcdn.net/images/artist/2713affbbc115d386cc9a180da717302/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/318067,1
FRENCH TOUCH,308,13,13,Autre,https://cdn-images.dzcdn.net/images/artist/640870d06f667c940324b6e305441e63/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/555982,6
The French Touch NZ,369,6,6,Autre,https://cdn-images.dzcdn.net/images/artist/b8ce755e369ab37a393bcb2af4426a1d/250x250-000000-80-0-0.jpg,https://www.deezer.com/artist/62227802,0
